classname,time,groupNo
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
dealer_service_networks.tests.apis.v3.test_dealer_service_networks.TestV3DealerServiceNetworkStella,0,1
django_utils.tests.apis.test_documentation.TestSwaggerRendering,1,2
django_utils.tests.apis.test_documentation.TestSwaggerRendering,0,3
django_utils.tests.apis.test_healthcheck.HealthCheckTestCase,0,1
django_utils.tests.apis.test_healthcheck.HealthCheckTestCase,0,1
django_utils.tests.apis.test_healthcheck.HealthCheckTestCase,0,1
django_utils.tests.apis.test_translation.DRFTranslationTestCase,0,1
django_utils.tests.apis.test_translation.DRFTranslationTestCase,0,1
django_utils.tests.apis.test_translation.DRFTranslationTestCase,0,1
django_utils.tests.apis.test_translation.DRFTranslationTestCase,1,2
django_utils.tests.apis.test_utils.TestGitInfoAPI,0,1
django_utils.tests.apis.test_utils.TestGitInfoAPI,0,1
django_utils.tests.apis.v3.test_documentation.TestAPIV3DocsRendering,5,2
django_utils.tests.apis.v3.test_documentation.TestDRFAutoDocsRendering,0,1
django_utils.tests.models.test_base_model.TestCreatedAndUpdatedTimestamps,0,1
django_utils.tests.models.test_base_model.TestCreatedAndUpdatedTimestamps,0,1
django_utils.tests.models.test_base_model.TestCreatedAndUpdatedTimestamps,0,1
django_utils.tests.test_utils.TestDeserializeJsonField,0,1
django_utils.tests.test_utils.TestDeserializeJsonField,0,1
django_utils.tests.test_utils.TestDeserializeJsonField,0,1
django_utils.tests.test_utils.TestDeserializeJsonField,0,1
django_utils.tests.test_utils.TestDeserializeJsonField,0,1
django_utils.tests.test_utils.TestModelDiffMixin,0,1
django_utils.tests.test_utils.TestModelDiffMixin,0,1
django_utils.tests.test_utils.TestPhoneNumberFormatting,0,1
django_utils.tests.test_utils.TestPhoneNumberFormatting,0,1
django_utils.tests.test_utils.TestPhoneNumberFormatting,0,1
django_utils.tests.test_utils.TestPhoneNumberFormatting,0,1
django_utils.tests.test_utils.TestPhoneNumberFormatting,0,1
django_utils.tests.test_utils.TestPhoneNumberFormatting,0,1
django_utils.tests.utils.test_cache_utils.TestCacheLock,1,2
django_utils.tests.utils.test_cache_utils.TestCacheLock,1,3
django_utils.tests.utils.test_cache_utils.TestCacheLock,0,4
django_utils.tests.utils.test_cache_utils.TestCacheLock,0,4
django_utils.tests.utils.test_cache_utils.TestVersionedCache,0,1
django_utils.tests.utils.test_cache_utils.TestVersionedCache,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerRoundtrips,0,1
django_utils.tests.utils.test_celery_serialization.TestSerializerWireFormat,0,1
django_utils.tests.utils.test_datetime_utils.TestConvertSecondsToHoursMinutesAndSeconds,0,1
django_utils.tests.utils.test_datetime_utils.TestConvertSecondsToHoursMinutesAndSeconds,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestDateTimeRange,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestParseDate,0,1
django_utils.tests.utils.test_datetime_utils.TestRoundDateTimeMinutes,0,1
django_utils.tests.utils.test_datetime_utils.TestRoundDateTimeMinutes,0,1
django_utils.tests.utils.test_email_utils.EmailSuppressionHeaderTest,0,1
django_utils.tests.utils.test_email_utils.EmailValidationTest,0,1
django_utils.tests.utils.test_email_utils.EmailValidationTest,0,1
django_utils.tests.utils.test_email_utils.TestUserEmail,0,1
django_utils.tests.utils.test_email_utils.TestUserEmail,0,1
django_utils.tests.utils.test_email_utils.TestUserEmail,0,1
django_utils.tests.utils.test_json_logger.TestJsonLoggerWithDjangoApp,0,1
django_utils.tests.utils.test_locale_utils.TestLocaleUtils,0,1
django_utils.tests.utils.test_messaging_utils.AWSConfigurationTestCase,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_messaging_utils.TestTemplatedMessageRouting,0,1
django_utils.tests.utils.test_middleware.LocaleMiddlewareTestCase,0,1
django_utils.tests.utils.test_middleware.LocaleMiddlewareTestCase,0,1
django_utils.tests.utils.test_middleware.MiddlewareTests,0,1
django_utils.tests.utils.test_middleware.MiddlewareTests,0,1
django_utils.tests.utils.test_middleware.MiddlewareTests,0,1
django_utils.tests.utils.test_middleware.MiddlewareTests,0,1
documents.tests.apis.test_document.TestDocumentAPI,0,1
documents.tests.apis.test_document.TestDocumentAPI,0,1
documents.tests.apis.test_document.TestDocumentGroupAPI,0,1
documents.tests.apis.test_document.TestDocumentGroupAPI,0,1
documents.tests.apis.test_document.TestDocumentGroupAPI,0,1
documents.tests.apis.test_document.TestDocumentGroupAPI,0,1
documents.tests.apis.test_document.TestDocumentGroupAPI,0,1
documents.tests.apis.test_document.TestDocumentGroupAPI,0,1
driver_scheduling.tests.apis.test_neighborhoods.TestNeighborhoodsAPI,0,1
driver_scheduling.tests.apis.test_neighborhoods.TestNeighborhoodsAPI,0,1
driver_scheduling.tests.apis.test_neighborhoods.TestNeighborhoodsAPI,0,1
driver_scheduling.tests.apis.test_neighborhoods.TestNeighborhoodsAPI,0,1
driver_scheduling.tests.apis.test_neighborhoods.TestNeighborhoodsAPI,0,1
driver_scheduling.tests.apis.test_neighborhoods.TestNeighborhoodsAPI,0,1
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataGrab,2,2
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataGrab,0,3
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataGrab,1,4
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataGrab,0,5
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataGrab,1,6
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataGrab,0,7
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataLoadAPI,1,1
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataLoadAPI,1,2
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataLoadAPI,0,2
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataLoadAPI,2,3
driver_scheduling.tests.apis.test_neighborhood_loading.TestZillowDataLoadAPI,3,4
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestAssignmentsAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestScheduledTripRequestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsDriver,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsServiceManagerWithoutSlotPermission,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsServiceManagerWithoutSlotPermission,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsServiceManagerWithoutSlotPermission,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsServiceManagerWithoutSlotPermission,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsServiceManagerWithoutSlotPermission,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsServiceManagerWithoutSlotPermission,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsServiceManagerWithoutSlotPermission,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_slots.TestSlotsAPIAsSupplierManager,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,1,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPI,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPIAsDriver,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPIAsDriver,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPIAsDriver,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPIAsDriver,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPIAsDriver,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPIAsDriver,0,1
driver_scheduling.tests.apis.test_zones.TestZonesAPIAsDriver,0,1
driver_scheduling.tests.models.test_slots.DriverSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.DriverSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.DriverSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.DriverSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.ScheduledTripRequestSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.ScheduledTripRequestSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.ScheduledTripRequestSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.ScheduledTripRequestSlotTestBase,0,1
driver_scheduling.tests.models.test_slots.SlotTestBase,0,1
driver_scheduling.tests.models.test_slots.TestDriverAssignment,0,1
driver_scheduling.tests.models.test_slots.TestDriverAssignment,0,1
driver_scheduling.tests.models.test_slots.TestDriverAssignment,0,1
driver_scheduling.tests.models.test_slots.TestDriverAssignment,0,1
driver_scheduling.tests.models.test_slots.TestDriverAssignment,0,1
